"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"Codigo";"Sigla";"Nome";"DataIns";"DataAlt";"RespAlt"
66808236.00;0;0;0;0;819;"CAERN";"Companhia de Águas e Esgotos do Rio Grande do Norte";11/2/2020 00:00:00;;8
66808237.00;0;0;0;0;1153;"PRADO";"Antônio Prado Energia S.A.";11/2/2020 00:00:00;;8
66808238.00;0;0;0;0;1029;"GESM";"Geração de Energia Sul de Minas S.A.";11/2/2020 00:00:00;;8
66808239.00;0;0;0;0;378;"SEMARH-RN";"Secretaria do Meio Ambiente e Recursos Hídricos - RN";11/2/2020 00:00:00;;8
66808240.00;0;0;0;0;1127;"BURITIZAL";"Hidroelétrica Buritizal Ltda.";11/2/2020 00:00:00;;8
66808241.00;0;0;0;0;393;"APROVA";"Aprova Agricultura Sustentável";11/2/2020 00:00:00;;8
66808242.00;0;0;0;0;1160;"ARA";"ARA  Geração de Energia Santa Luzia Ltda.";11/2/2020 00:00:00;;8
66808243.00;0;0;0;0;1161;"TRANSLEAD";"Translead Empreendimentos e Incorporações Ltda.";11/2/2020 00:00:00;;8
66808244.00;0;0;0;0;1067;"SALTO GRANDE";"CEMIG Geração Salto Grande S.A.";11/2/2020 00:00:00;;8
66808245.00;0;0;0;0;1068;"TRÊS MARIAS";"CEMIG Geração Três Marias S.A.";11/2/2020 00:00:00;;8
66808246.00;0;0;0;0;1069;"CEMIG ITUTINGA";"CEMIG Geração Itutinga S.A.";11/2/2020 00:00:00;;8
66808247.00;0;0;0;0;1070;"CEMIG CAMARGOS";"CEMIG Geração Camargos S.A.";11/2/2020 00:00:00;;8
66808248.00;0;0;0;0;1071;"CEMIG OESTE";"CEMIG Geração Oeste S.A.";11/2/2020 00:00:00;;8
66808249.00;0;0;0;0;230;"APAC-PE";"Agência Pernambucana de Águas e Clima";11/2/2020 00:00:00;;8
66808250.00;0;0;0;0;305;"HÁGUAS";"Háguas Hidrometria e Telemetria";11/2/2020 00:00:00;;8
66808251.00;0;0;0;0;1034;"VERDE 08";"Verde 08 Energia S.A.";11/2/2020 00:00:00;;8
66808252.00;0;0;0;0;436;"RINCÃO ALBINOS";"Rincão dos Albinos Energética S/A";11/2/2020 00:00:00;;8
66808253.00;0;0;0;0;458;"CAIBI";"Central Elétrica Caibi Ltda.";11/2/2020 00:00:00;;8
66808254.00;0;0;0;0;1126;"CAMBARÁ";"Cambará S.A. Produtos Florestais";11/2/2020 00:00:00;;8
66808255.00;0;0;0;0;1107;"POWERPROJETOS I";"Enel Green Power Projetos I S.A.";11/2/2020 00:00:00;;8
66808256.00;0;0;0;0;441;"ÁGUAS IMPERADOR";"Águas do Imperador";11/2/2020 00:00:00;;8
66808257.00;0;0;0;0;325;"JURUENA";"Juruena Energia S.A.";11/2/2020 00:00:00;;8
66808258.00;0;0;0;0;336;"IGUAÇU MINAS";"Iguaçu Minas Energética Ltda.";11/2/2020 00:00:00;;8
66808259.00;0;0;0;0;348;"LUZBOA";"Luzboa S.A";11/2/2020 00:00:00;;8
66808260.00;0;0;0;0;231;"FURG";"Universidade Federal do Rio Grande";11/2/2020 00:00:00;;8
66808261.00;0;0;0;0;1124;"KINROSS";"Kinross Brasil Mineração S.A.";11/2/2020 00:00:00;;8
66808262.00;0;0;0;0;1159;"SANTANA";"Santana Energética Ltda";11/2/2020 00:00:00;;8
66808263.00;0;0;0;0;1111;"RIO TURVO";"Rio Turvo Energética SPE S/A";11/2/2020 00:00:00;;8
66808264.00;0;0;0;0;1112;"JAGUARA";"Companhia Energética Jaguara";11/2/2020 00:00:00;;8
66808265.00;0;0;0;0;1113;"MIRANDA";"Companhia Energética Miranda";11/2/2020 00:00:00;;8
66808266.00;0;0;0;0;1115;"SIMÃO";"UHE São Simão Energia S.A.";11/2/2020 00:00:00;;8
66808267.00;0;0;0;0;1116;"ANEL";"Anel Imobiliária Ltda.";11/2/2020 00:00:00;;8
66808268.00;0;0;0;0;1117;"CERCAR";"Cercar PCH Moinho S.A.";11/2/2020 00:00:00;;8
66808269.00;0;0;0;0;1118;"FORTALEZA";"Fortaleza Energia Ltda.";11/2/2020 00:00:00;;8
66808270.00;0;0;0;0;1119;"JASP";"Hidrelétrica Jasp Ltda.";11/2/2020 00:00:00;;8
66808271.00;0;0;0;0;1120;"LIGEIRO";"Rio Ligeiro Energia Ltda.";11/2/2020 00:00:00;;8
66808272.00;0;0;0;0;311;"GALVÃO ENG.";"Galvão Engenharia S.A.";11/2/2020 00:00:00;;8
66808273.00;0;0;0;0;302;"BCE";"Brasil Central Energia ltda.";11/2/2020 00:00:00;;8
66808274.00;0;0;0;0;464;"MIRIM";"Rio Sapucaí Mirim Energia Ltda.";11/2/2020 00:00:00;;8
66808275.00;0;0;0;0;587;"MARCOL";"Madeireira Rio Colorado Ltda.-MARCOL";11/2/2020 00:00:00;;8
66808276.00;0;0;0;0;588;"TABOCA";"Mineração Taboca S.A";11/2/2020 00:00:00;;8
66808277.00;0;0;0;0;589;"MIZU";"Mizu S.A";11/2/2020 00:00:00;;8
66808278.00;0;0;0;0;590;"MOINHO";"Moinho S.A";11/2/2020 00:00:00;;8
66808279.00;0;0;0;0;591;"MUCURI";"Mucuri Energética S.A";11/2/2020 00:00:00;;8
66808280.00;0;0;0;0;592;"MULTIFASE";"Multifase Centrais de Energia do Brasil Ltda.";11/2/2020 00:00:00;;8
66808281.00;0;0;0;0;593;"MURTA";"Murta Energética S.A";11/2/2020 00:00:00;;8
66808282.00;0;0;0;0;594;"NORTE ENERGIA";"Norte Energia S.A";11/2/2020 00:00:00;;8
66808283.00;0;0;0;0;595;"OLVEPAR";"Olvepar S.A Indústria e Comércio";11/2/2020 00:00:00;;8
66808284.00;0;0;0;0;596;"OPM";"OPM Empreendimentos S.A";11/2/2020 00:00:00;;8
66808285.00;0;0;0;0;597;"OURO";"Ouro Energética S.A";11/2/2020 00:00:00;;8
66808286.00;0;0;0;0;598;"PARACATU";"Paracatu Energia S.A";11/2/2020 00:00:00;;8
66808287.00;0;0;0;0;599;"PARECIS";"Parecis Energia S.A";11/2/2020 00:00:00;;8
66808288.00;0;0;0;0;600;"PASSO FERRAZ";"Passo Ferraz Energia S.A";11/2/2020 00:00:00;;8
66808289.00;0;0;0;0;601;"PASSOS MAIA";"Passos Maia Energética S.A";11/2/2020 00:00:00;;8
66808290.00;0;0;0;0;602;"PEDRA FURADA";"Pedra Furada Energia S.A";11/2/2020 00:00:00;;8
66808291.00;0;0;0;0;603;"RIO DO BRAÇO";"Pequena Central Hidrelétrica Rio do Braço S.A";11/2/2020 00:00:00;;8
66808292.00;0;0;0;0;604;"PERDIZES";"Perdizes  Energética Ltda.";11/2/2020 00:00:00;;8
66808293.00;0;0;0;0;605;"PETROBRÁS";"Petróleo Brasileiro S.A-PETROBRÁS";11/2/2020 00:00:00;;8
66808294.00;0;0;0;0;606;"PIEDADE";"Piedade Usina Geradora de Energia S.A";11/2/2020 00:00:00;;8
66808295.00;0;0;0;0;607;"PIRACICABA";"Piracicaba Geradora de Energia Ltda.";11/2/2020 00:00:00;;8
66808296.00;0;0;0;0;608;"PIRAPETINGA";"Pirapetinga Hidrelétrica S.A";11/2/2020 00:00:00;;8
66808297.00;0;0;0;0;609;"PLANALTO";"Planalto Energética S.A.";11/2/2020 00:00:00;;8
66808298.00;0;0;0;0;610;"CANTU";"Cantu Energética S.A";11/2/2020 00:00:00;;8
66808299.00;0;0;0;0;611;"PORTO FRANCO";"Porto Franco Energética S.A";11/2/2020 00:00:00;;8
66808300.00;0;0;0;0;612;"DEUS ENERGÉTICA";"Presente de Deus Energética S.A";11/2/2020 00:00:00;;8
66808301.00;0;0;0;0;613;"QUEIXADA";"Queixada Energética S.A";11/2/2020 00:00:00;;8
66808302.00;0;0;0;0;614;"RETIRO BAIXO";"Retiro Baixo Energética S.A";11/2/2020 00:00:00;;8
66808303.00;0;0;0;0;615;"RIACHO PRETO";"Riacho Preto Energética S.A";11/2/2020 00:00:00;;8
66808304.00;0;0;0;0;616;"RIO CANOAS";"Rio Canoas Energia S.A";11/2/2020 00:00:00;;8
66808305.00;0;0;0;0;617;"RIO CORRENTE";"Rio Corrente S.A";11/2/2020 00:00:00;;8
66808306.00;0;0;0;0;546;"RIO FORTUNA";"Geradora de Energia Rio Fortuna S.A";11/2/2020 00:00:00;;8
66808307.00;0;0;0;0;621;"RONDINHA ENERG.";"Rondinha Energética S.A";11/2/2020 00:00:00;;8
66808308.00;0;0;0;0;622;"RONDINHA GERAD.";"Rondinha Geradora de Energia Ltda.";11/2/2020 00:00:00;;8
66808309.00;0;0;0;0;623;"RONDON";"Rondon Energia S.A";11/2/2020 00:00:00;;8
66808310.00;0;0;0;0;624;"SÁ CARVALHO";"Sá Carvalho S.A";11/2/2020 00:00:00;;8
66808311.00;0;0;0;0;626;"SANTA ANA";"Santa Ana Energética S/A";11/2/2020 00:00:00;;8
66808312.00;0;0;0;0;627;"SANTA CLARA";"Santa Clara Indústria de Cartões Ltda.";11/2/2020 00:00:00;;8
66808313.00;0;0;0;0;628;"SANTA GABRIELA";"Santa Gabriela Energética S.A";11/2/2020 00:00:00;;8
66808314.00;0;0;0;0;631;"SANTAROSA-1";"Santa Rosa Energética S.A";11/2/2020 00:00:00;;8
66808315.00;0;0;0;0;634;"SÃO TADEU";"São Tadeu Energética S.A";11/2/2020 00:00:00;;8
66808316.00;0;0;0;0;544;"PCHSANTAROSA";"PCH Santa Rosa S.A.";11/2/2020 00:00:00;;8
66808317.00;0;0;0;0;619;"RIO GLÓRIA";"Rio Glória Energética S.A";11/2/2020 00:00:00;;8
66808318.00;0;0;0;0;629;"STAHELENALTDA";"Santa Helena Energia Ltda.";11/2/2020 00:00:00;;8
66808319.00;0;0;0;0;632;"SANTA ROSA";"Santa Rosa S.A";11/2/2020 00:00:00;;8
66808320.00;0;0;0;0;635;"SAPEEL";"Sociedade Amapaense de Produção de Energia Elétrica Ltda.-SAPEEL";11/2/2020 00:00:00;;8
66808321.00;0;0;0;0;640;"SOCIBE";"Socibe Energia S.A";11/2/2020 00:00:00;;8
66808322.00;0;0;0;0;641;"SOPAVE";"Sopave Norte S.A Mercantil Rural";11/2/2020 00:00:00;;8
66808323.00;0;0;0;0;642;"SPE AIURUOCA";"SPE Aiuruoca Energia S.A";11/2/2020 00:00:00;;8
66808324.00;0;0;0;0;643;"SPE ALTO IRANI";"SPE Alto Irani Energia S.A";11/2/2020 00:00:00;;8
66808325.00;0;0;0;0;644;"SPE BAHIA";"SPE Bahia PCH I S.A";11/2/2020 00:00:00;;8
66808326.00;0;0;0;0;645;"SPE PACIÊNCIA";"SPE Barra da Paciência Energia S.A";11/2/2020 00:00:00;;8
66808327.00;0;0;0;0;646;"SPE GRANDE I";"SPE Cachoeira Grande Energia S.A";11/2/2020 00:00:00;;8
66808328.00;0;0;0;0;647;"SPE GRANDE II";"SPE Cachoeira Grande II Energia S.A";11/2/2020 00:00:00;;8
66808329.00;0;0;0;0;648;"SPE COCAIS";"SPE Cocais Grande Energia S.A";11/2/2020 00:00:00;;8
66808330.00;0;0;0;0;649;"SPE CORR.GRANDE";"SPE Corrente Grande Energia S.A";11/2/2020 00:00:00;;8
66808331.00;0;0;0;0;650;"SPE ÁGUIA";"SPE Ninho da Águia Energia S.A";11/2/2020 00:00:00;;8
66808332.00;0;0;0;0;651;"SPE PLANO ALTO";"SPE Plano Alto Energia S.A";11/2/2020 00:00:00;;8
66808333.00;0;0;0;0;652;"SPE SALTO GOES";"SPE Salto Góes Energia S.A";11/2/2020 00:00:00;;8
66808334.00;0;0;0;0;653;"SPE SANTA CRUZ";"SPE Santa Cruz Energia S.A";11/2/2020 00:00:00;;8
66808335.00;0;0;0;0;654;"SPE SANTA LUZIA";"SPE Santa Luzia Energética S.A";11/2/2020 00:00:00;;8
66808336.00;0;0;0;0;655;"SPE GONÇALO";"SPE São Gonçalo Energia S.A";11/2/2020 00:00:00;;8
66808337.00;0;0;0;0;656;"SPE VARGINHA";"SPE Varginha Energia S.A";11/2/2020 00:00:00;;8
66808338.00;0;0;0;0;657;"SPE V. ALEGRE";"SPE Várzea Alegre Energia S.A";11/2/2020 00:00:00;;8
66808339.00;0;0;0;0;658;"TAMBAÚ";"Tambaú Energética S.A";11/2/2020 00:00:00;;8
66808340.00;0;0;0;0;659;"TECNOVOLT";"Tecnovolt Centrais Elétricas S.A";11/2/2020 00:00:00;;8
66808341.00;0;0;0;0;660;"TELEGRÁFICA";"Telegráfica Energia S.A";11/2/2020 00:00:00;;8
66808342.00;0;0;0;0;661;"TIGRE";"Tigre Produção de Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808343.00;0;0;0;0;662;"TUDELÂNDIA";"Tudelândia Central Elétrica S.A";11/2/2020 00:00:00;;8
66808344.00;0;0;0;0;663;"TUPAN";"Tupan Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808345.00;0;0;0;0;664;"SPE TURVO";"SPE Turvo Energia S.A";11/2/2020 00:00:00;;8
66808346.00;0;0;0;0;665;"UNAI BAIXO";"Unaí Baixo Energética S.A";11/2/2020 00:00:00;;8
66808347.00;0;0;0;0;666;"RIOVERMELHO";"Usina Rio Vermelho de Energia Ltda.";11/2/2020 00:00:00;;8
66808348.00;0;0;0;0;667;"SERRA GRANDE";"Usina Serra Grande S.A";11/2/2020 00:00:00;;8
66808349.00;0;0;0;0;668;"USINACACHOEIRA";"Usina Hidrelétrica Cachoeira Ltda.";11/2/2020 00:00:00;;8
66808350.00;0;0;0;0;669;"USINACUBATÃO";"Usina Hidrelétrica Cubatão S.A";11/2/2020 00:00:00;;8
66808351.00;0;0;0;0;670;"ITAIQUARA";"Usina Itaiquara de Açúcar  e Álcool S.A";11/2/2020 00:00:00;;8
66808352.00;0;0;0;0;671;"JACIARA";"Usina Jaciara S.A";11/2/2020 00:00:00;;8
66808353.00;0;0;0;0;672;"LAVRINHAS";"Usina Paulista Lavrinhas de Energia S.A";11/2/2020 00:00:00;;8
66808354.00;0;0;0;0;673;"QUELUZ";"Usina Paulista Queluz de Energia S.A";11/2/2020 00:00:00;;8
66808355.00;0;0;0;0;674;"USINAUNIÃO";"Usina União e Indústria S.A";11/2/2020 00:00:00;;8
66808356.00;0;0;0;0;675;"VOTORCIM I";"Votorantim Cimentos  N/NE S.A";11/2/2020 00:00:00;;8
66808357.00;0;0;0;0;676;"XAVANTINA";"Xavantina Energética S.A";11/2/2020 00:00:00;;8
66808358.00;0;0;0;0;677;"ZIHUATANEJO";"Zihuatanejo do Brasil Açúcar e Álcool Ltda.";11/2/2020 00:00:00;;8
66808359.00;0;0;0;0;678;"ABC ENERGIA";"ABC Energia Ltda.";11/2/2020 00:00:00;;8
66808360.00;0;0;0;0;679;"CEI MINAS";"CEI Minas PCH Energia Ltda.";11/2/2020 00:00:00;;8
66808361.00;0;0;0;0;1128;"CHALÉ";"Central Geradora Hidroelétrica Chalé S.A";11/2/2020 00:00:00;;8
66808362.00;0;0;0;0;406;"ONIX";"Ônix Geração de Energia S.A";11/2/2020 00:00:00;;8
66808363.00;0;0;0;0;323;"SERRA NEGRA";"Serra Negra Energética S.A.";11/2/2020 00:00:00;;8
66808364.00;0;0;0;0;396;"CAPARAÓ";"Caparaó Energia S.A";11/2/2020 00:00:00;;8
66808365.00;0;0;0;0;399;"GARÇAS ENERGIA";"Garças Energia e Participações S.A";11/2/2020 00:00:00;;8
66808366.00;0;0;0;0;405;"IRARA";"Irara Energética S.A";11/2/2020 00:00:00;;8
66808367.00;0;0;0;0;300;"CRISTALINO";"Cristalino Energia Ltda.";11/2/2020 00:00:00;;8
66808368.00;0;0;0;0;407;"RETIRO VELHO";"Retiro Velho Energética S.A";11/2/2020 00:00:00;;8
66808369.00;0;0;0;0;175;"SEMARH-SE";"Secretaria do Meio Ambiente e Recursos Hídricos - SE";11/2/2020 00:00:00;;8
66808370.00;0;0;0;0;419;"PARANATINGA";"Paranatinga Energia S.A";11/2/2020 00:00:00;;8
66808371.00;0;0;0;0;420;"CONS.CESAP";"Consórcio Empresarial Salto Pilão - CESAP";11/2/2020 00:00:00;;8
66808372.00;0;0;0;0;429;"MONEL";"Monel Monjolinho Energética S.A";11/2/2020 00:00:00;;8
66808373.00;0;0;0;0;424;"SÃO PEDRO";"São Pedro Energia S.A";11/2/2020 00:00:00;;8
66808374.00;0;0;0;0;422;"BME ENERGIA";"BME Energia S.A.";11/2/2020 00:00:00;;8
66808375.00;0;0;0;0;423;"ST HIDRO";"ST Hidro Ltda.";11/2/2020 00:00:00;;8
66808376.00;0;0;0;0;425;"M. SERRAT";"Monte Serrat Energética S.A";11/2/2020 00:00:00;;8
66808377.00;0;0;0;0;432;"SANTA PAULA";"Santa Paula Energia Ltda";11/2/2020 00:00:00;;8
66808378.00;0;0;0;0;430;"FUNDAGRO-SC";"Fundação de Apoio ao Desenvolimento Rural Sustentável de Sta. Catarina";11/2/2020 00:00:00;;8
66808379.00;0;0;0;0;434;"IDEMA-RN";"Instituto de Desenvolvimento Sustentável e Meio Ambiente";11/2/2020 00:00:00;;8
66808380.00;0;0;0;0;1042;"PAPELÃO";"Papelão Apucaraninha Ltda.";11/2/2020 00:00:00;;8
66808381.00;0;0;0;0;1043;"DEMEI GERAÇÃO";"Departamento Municipal de Energia de Ijuí Geração - DEMEI-Geração";11/2/2020 00:00:00;;8
66808382.00;0;0;0;0;342;"ESBR";"Energia Sustentável do Brasil S.A";11/2/2020 00:00:00;;8
66808383.00;0;0;0;0;332;"CPFL";"CPFL Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808384.00;0;0;0;0;333;"HIDROMAB";"Hidromab - Hidrologia e Meio Ambiente";11/2/2020 00:00:00;;8
66808385.00;0;0;0;0;351;"JFG";"JFG Energia S.A";11/2/2020 00:00:00;;8
66808386.00;0;0;0;0;526;"CPFL-SUL";"CPFL Sul Centrais Elétricas Ltda";11/2/2020 00:00:00;;8
66808387.00;0;0;0;0;362;"CANAÃ";"Canaã Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808388.00;0;0;0;0;357;"OMEGA";"Omega Energia Renovável S.A";11/2/2020 00:00:00;;8
66808389.00;0;0;0;0;358;"PROMEL";"Promel Ltda.";11/2/2020 00:00:00;;8
66808390.00;0;0;0;0;367;"GIOVENARDI";"Eugênio Giovenardi";11/2/2020 00:00:00;;8
66808391.00;0;0;0;0;171;"MRN";"Mineração Rio do Norte";11/2/2020 00:00:00;;8
66808392.00;0;0;0;0;1038;"OIAPOQUE";"Oiapoque Energia S.A.";11/2/2020 00:00:00;;8
66808393.00;0;0;0;0;1035;"RIO DO SAPO";"SPE Rio do Sapo Energia S.A";11/2/2020 00:00:00;;8
66808394.00;0;0;0;0;1030;"TRÊS LEÕES";"Três Leões Participações S.A.";11/2/2020 00:00:00;;8
66808395.00;0;0;0;0;1031;"RINCÃO";"Rincão Energia S.A.";11/2/2020 00:00:00;;8
66808396.00;0;0;0;0;1002;"SEBAST ENERGIA";"São Sebastião Energia Ltda.";11/2/2020 00:00:00;;8
66808397.00;0;0;0;0;1003;"URBANO";"Urbano Agroindustrial Ltda.";11/2/2020 00:00:00;;8
66808398.00;0;0;0;0;1004;"CONS.CAPIVARI";"Consórcio Cerbranorte-Urbano";11/2/2020 00:00:00;;8
66808399.00;0;0;0;0;1005;"CAVALINHOS I";"Serra dos Cavalinhos I Energética S.A.";11/2/2020 00:00:00;;8
66808400.00;0;0;0;0;1006;"EGP";"Enel Green Power Salto Apiacás";11/2/2020 00:00:00;;8
66808401.00;0;0;0;0;1007;"ARCEZZIL";"Arcezzil Geração de Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808402.00;0;0;0;0;1008;"SÃO MANOEL";"Empresa de Energia São Manoel S.A.";11/2/2020 00:00:00;;8
66808403.00;0;0;0;0;1009;"CAMPO BELO";"Campo Belo Energética S.A.";11/2/2020 00:00:00;;8
66808404.00;0;0;0;0;1010;"ENERGÉTCANOAS";"Companhia Energética Canoas";11/2/2020 00:00:00;;8
66808405.00;0;0;0;0;1011;"FAZENDA VELHA";"Energética Fazenda Velha S.A.";11/2/2020 00:00:00;;8
66808406.00;0;0;0;0;1012;"STAHELENASA";"Santa Helena Energia S.A";11/2/2020 00:00:00;;8
66808407.00;0;0;0;0;1032;"CARAMUJO";"Caramujo Energética Ltda.";11/2/2020 00:00:00;;8
66808408.00;0;0;0;0;1033;"MAYNART";"Maynart Energética Ltda.";11/2/2020 00:00:00;;8
66808409.00;0;0;0;0;299;"CERAN";"Companhia Energética Rio das Antas-CERAN";11/2/2020 00:00:00;;8
66808410.00;0;0;0;0;1036;"DOIS SALTOS";"Dois Saltos Empreendimentos de Geração de Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808411.00;0;0;0;0;1037;"CAPÃO ALTO";"PCH Capão Alto Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808412.00;0;0;0;0;1039;"HEIDRICH";"Heidrich & Heidrich Ltda.";11/2/2020 00:00:00;;8
66808413.00;0;0;0;0;1040;"CAJÚ";"Cajú Energia Ltda.";11/2/2020 00:00:00;;8
66808414.00;0;0;0;0;1045;"COURO DO CERVO";"Couro do Cervo Energia Ltda.";11/2/2020 00:00:00;;8
66808415.00;0;0;0;0;389;"FEMARH-RR";"Fundação Estadual do Meio Ambiente e Recursos Hídricos de Roraima";11/2/2020 00:00:00;;8
66808416.00;0;0;0;0;1044;"CERTEL";"Certel Energias Renováveis S.A";11/2/2020 00:00:00;;8
66808417.00;0;0;0;0;1063;"SÃO LUIZ";"São Luiz Energética S.A.";11/2/2020 00:00:00;;8
66808418.00;0;0;0;0;1064;"PCH BVII";"PCH BVII - Geração de Energia Ltda";11/2/2020 00:00:00;;8
66808419.00;0;0;0;0;1065;"BELA VISTA";"Bela Vista Energética S.A.";11/2/2020 00:00:00;;8
66808420.00;0;0;0;0;1066;"MOURÃO";"Enel Green Power Mourão S.A.";11/2/2020 00:00:00;;8
66808421.00;0;0;0;0;1072;"PULO";"Hidrelétrica Pulo Ltda.";11/2/2020 00:00:00;;8
66808422.00;0;0;0;0;391;"SEMA-MA";"Secretaria de Estado de Meio Ambiente e Recursos Naturais - Maranhão";11/2/2020 00:00:00;;8
66808423.00;0;0;0;0;1073;"SENS";"Hidrelétrica Sens Ltda.";11/2/2020 00:00:00;;8
66808424.00;0;0;0;0;955;"FERNANDO COSTA";"Fernando Costa Faria & CIA LTDA.";11/2/2020 00:00:00;;8
66808425.00;0;0;0;0;1074;"RETIRO";"Bom Retiro Energia Ltda.";11/2/2020 00:00:00;;8
66808426.00;0;0;0;0;1075;"PAULISTA";"Paulista Geradora de Energia Ltda.";11/2/2020 00:00:00;;8
66808427.00;0;0;0;0;1076;"BOA VISTA";"Boa Vista Energética S.A.";11/2/2020 00:00:00;;8
66808428.00;0;0;0;0;1077;"SÃO LUIZ";"São Luiz Energia S.A.";11/2/2020 00:00:00;;8
66808429.00;0;0;0;0;1078;"GUAPORÉ";"Nova Guaporé Energética S.A.";11/2/2020 00:00:00;;8
66808430.00;0;0;0;0;1079;"SÃO JOÃO II";"Hidrelétrica São João II SPE Ltda";11/2/2020 00:00:00;;8
66808431.00;0;0;0;0;1080;"ARGENTUM";"Argentum Energia SPE Ltda";11/2/2020 00:00:00;;8
66808432.00;0;0;0;0;1081;"RECANTO";"Recanto Energética SPE S.A.";11/2/2020 00:00:00;;8
66808433.00;0;0;0;0;1151;"CPFL Energias";"CPFL Energias Renováveis S.A.";11/2/2020 00:00:00;;8
66808434.00;0;0;0;0;392;"CAMBARÁ";"Pequena Central Hidrelétrica Cachoeira do Cambará Ltda.";11/2/2020 00:00:00;;8
66808435.00;0;0;0;0;1121;"SOCIEDADE";"Sociedade Urbano Cerbranorte - Geração de Energia Elétrica SPE Ltda.";11/2/2020 00:00:00;;8
66808436.00;0;0;0;0;1085;"NOVACASA";"Novacasa Geração de Energia SPE Ltda";11/2/2020 00:00:00;;8
66808437.00;0;0;0;0;1106;"PCH BELEZA";"Energética PCH Beleza Ltda.";11/2/2020 00:00:00;;8
66808438.00;0;0;0;0;1084;"EECO";"EECO Jacutinga - Empreendimentos Energéticos do Centro Oeste S.A.";11/2/2020 00:00:00;;8
66808439.00;0;0;0;0;1152;"ZARWAL";"Zarwal de Participação Ltda.";11/2/2020 00:00:00;;8
66808440.00;0;0;0;0;457;"SERRANA";"Serrana Energética S.A.";11/2/2020 00:00:00;;8
66808441.00;0;0;0;0;363;"CANHADÃO";"Canhadão Produção de Energia Elétrica LTDA.";11/2/2020 00:00:00;;8
66808442.00;0;0;0;0;364;"CAROLINA";"Carolina Geração de Energia LTDA.";11/2/2020 00:00:00;;8
66808443.00;0;0;0;0;228;"VALE-ITV";"Instituto Tecnológico Vale - ITV";11/2/2020 00:00:00;;8
66808444.00;0;0;0;0;368;"COOP.STA. MARIA";"Cooperativa Geradora de Energia Elétrica e Desenvolvimento Santa Maria";11/2/2020 00:00:00;;8
66808445.00;0;0;0;0;369;"CÉU AZUL";"Geração Céu Azul S.A.";11/2/2020 00:00:00;;8
66808446.00;0;0;0;0;370;"CAMBARÁ";"Hidrelétrica Cambará S.A.";11/2/2020 00:00:00;;8
66808447.00;0;0;0;0;371;"EMBAÚBA";"Hidrelétrica Embaúba S.A.";11/2/2020 00:00:00;;8
66808448.00;0;0;0;0;372;"JELU";"Hidrelétrica Jelu LTDA.";11/2/2020 00:00:00;;8
66808449.00;0;0;0;0;373;"RIO VITORINO";"Hidrelétrica Rio Vitorino LTDA.";11/2/2020 00:00:00;;8
66808450.00;0;0;0;0;374;"PINHAL";"Pinhal Geradora de Energia S.A.";11/2/2020 00:00:00;;8
66808451.00;0;0;0;0;376;"RIO JORDÃO";"Rio Jordão Papéis S.A.";11/2/2020 00:00:00;;8
66808452.00;0;0;0;0;377;"SÃO ROQUE";"São Roque Energética S.A";11/2/2020 00:00:00;;8
66808453.00;0;0;0;0;201;"CESAN";"Companhia Espirito Santense de Saneamento - CESAN";11/2/2020 00:00:00;;8
66808454.00;0;0;0;0;1057;"SIGMA";"Sigma Energia S.A.";11/2/2020 00:00:00;;8
66808455.00;0;0;0;0;1082;"SANTA BRANCA";"Hidrelétrica Santa Branca S.A.";11/2/2020 00:00:00;;8
66808456.00;0;0;0;0;1083;"SECRETÁRIO";"Secretário Energia S.A.";11/2/2020 00:00:00;;8
66808457.00;0;0;0;0;1109;"HIDROLUZ";"Hidroluz Centrais Elétricas Ltda.";11/2/2020 00:00:00;;8
66808458.00;0;0;0;0;1130;"BRITO";"Brito Energética Ltda.";11/2/2020 00:00:00;;8
66808459.00;0;0;0;0;1133;"ALTO GUAPORÉ";"PCH Alto Guaporé SPE S.A.";11/2/2020 00:00:00;;8
66808460.00;0;0;0;0;1134;"OURO BRANCO";"Central Hidrelétrica Ouro Branco Ltda.";11/2/2020 00:00:00;;8
66808461.00;0;0;0;0;1135;"DIAMANTINO";"Diamantino Energia Ltda";11/2/2020 00:00:00;;8
66808462.00;0;0;0;0;1136;"VALENTIM";"São Valentim Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808463.00;0;0;0;0;1137;"LACERDÓPOLIS";"Lacerdópolis Energia S.A.";11/2/2020 00:00:00;;8
66808464.00;0;0;0;0;545;"NOVA FÁTIMA";"Geradora de Energia Nova Fátima S.A";11/2/2020 00:00:00;;8
66808465.00;0;0;0;0;620;"RODEIO BONITO";"Rodeio Bonito Hidrelétrica S.A";11/2/2020 00:00:00;;8
66808466.00;0;0;0;0;630;"SANTA LAURA";"Santa Laura S.A";11/2/2020 00:00:00;;8
66808467.00;0;0;0;0;633;"SÃO PAULO";"São Paulo Energética S.A .";11/2/2020 00:00:00;;8
