"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"EstadoCodigo";"Codigo";"CodigoIBGE";"Nome";"DataIns";"DataAlt";"RespAlt"
66803308.00;0;0;0;0;17;17154700;3115474;"CATUTI";11/2/2020 00:00:00;;8
66803309.00;0;0;0;0;17;17161500;3116159;"CHAPADA GAUCHA";11/2/2020 00:00:00;;8
66803310.00;0;0;0;0;17;17178200;3117836;"CONEGO MARINHO";11/2/2020 00:00:00;;8
66803311.00;0;0;0;0;17;17178400;3117876;"CONFINS";11/2/2020 00:00:00;;8
66803312.00;0;0;0;0;17;17199500;3119955;"CÓRREGO FUNDO";11/2/2020 00:00:00;;8
66803313.00;0;0;0;0;17;17201500;3120151;"CRISÓLITA";11/2/2020 00:00:00;;8
66803314.00;0;0;0;0;17;17208200;3120839;"CUPARAQUE";11/2/2020 00:00:00;;8
66803315.00;0;0;0;0;17;17208400;3120870;"CURRAL DE DENTRO";11/2/2020 00:00:00;;8
66803316.00;0;0;0;0;17;17212500;3121258;"DELTA";11/2/2020 00:00:00;;8
66803317.00;0;0;0;0;17;17223500;3122355;"DIVISA ALEGRE";11/2/2020 00:00:00;;8
66803318.00;0;0;0;0;17;17224700;3122470;"DOM BOSCO";11/2/2020 00:00:00;;8
66803319.00;0;0;0;0;17;17267500;3123752;"FRANCISCÓPOLIS";11/2/2020 00:00:00;;8
66803320.00;0;0;0;0;17;17269500;3126950;"FREI LAGONEGRO";11/2/2020 00:00:00;;8
66803321.00;0;0;0;0;17;17270700;3127073;"FRUTA DE LEITE";11/2/2020 00:00:00;;8
66803322.00;0;0;0;0;17;17273200;3127339;"GAMELEIRAS";11/2/2020 00:00:00;;8
66803323.00;0;0;0;0;17;17273400;3127354;"GLAUCILÂNDIA";11/2/2020 00:00:00;;8
66803324.00;0;0;0;0;17;17273600;3127370;"GOIABEIRA";11/2/2020 00:00:00;;8
66803325.00;0;0;0;0;15;15051000;2805109;"PEDRINHAS";11/2/2020 00:00:00;;8
66803326.00;0;0;0;0;17;17282500;3128253;"GUARACIAMA";11/2/2020 00:00:00;;8
66803327.00;0;0;0;0;17;17296500;3129657;"IBIRACATU";11/2/2020 00:00:00;;8
66803328.00;0;0;0;0;26;26049500;5204854;"CAMPO LIMPO DE GOIÁS";11/2/2020 00:00:00;;8
66803329.00;0;0;0;0;12;12080000;2608008;"JATAÚBA";11/2/2020 00:00:00;;8
66803330.00;0;0;0;0;12;12081000;2608107;"JOÃO ALFREDO";11/2/2020 00:00:00;;8
66803331.00;0;0;0;0;12;12082000;2608206;"JOAQUIM NABUCO";11/2/2020 00:00:00;;8
66803332.00;0;0;0;0;1;1005500;1101104;"ITAPUÃ DO OESTE";11/2/2020 00:00:00;;8
66803333.00;0;0;0;0;12;12083000;2608305;"JUPI";11/2/2020 00:00:00;;8
66803334.00;0;0;0;0;12;12084000;2608404;"JUREMA";11/2/2020 00:00:00;;8
66803335.00;0;0;0;0;12;12085000;2608503;"LAGOA DO ITAENGA";11/2/2020 00:00:00;;8
66803336.00;0;0;0;0;12;12086000;2608602;"LAGOA DO OURO";11/2/2020 00:00:00;;8
66803337.00;0;0;0;0;12;12087000;2608701;"LAGOA DOS GATOS";11/2/2020 00:00:00;;8
66803338.00;0;0;0;0;12;12089000;2608909;"LIMOEIRO";11/2/2020 00:00:00;;8
66803339.00;0;0;0;0;12;12090000;2609006;"MACAPARANA";11/2/2020 00:00:00;;8
66803340.00;0;0;0;0;12;12092000;2609204;"MARAIAL";11/2/2020 00:00:00;;8
66803341.00;0;0;0;0;12;12093000;2609303;"MIRANDIBA";11/2/2020 00:00:00;;8
66803342.00;0;0;0;0;12;12094000;2609402;"MORENO";11/2/2020 00:00:00;;8
66803343.00;0;0;0;0;12;12095000;2609501;"NAZARÉ DA MATA";11/2/2020 00:00:00;;8
66803344.00;0;0;0;0;12;12097000;2609709;"OROBÓ";11/2/2020 00:00:00;;8
66803345.00;0;0;0;0;12;12098000;2609808;"OROCÓ";11/2/2020 00:00:00;;8
66803346.00;0;0;0;0;12;12100000;2610004;"PALMARES";11/2/2020 00:00:00;;8
66803347.00;0;0;0;0;12;12101000;2610103;"PALMEIRINA";11/2/2020 00:00:00;;8
66803348.00;0;0;0;0;12;12102000;2610202;"PANELAS";11/2/2020 00:00:00;;8
66803349.00;0;0;0;0;12;12104000;2610400;"PARNAMIRIM";11/2/2020 00:00:00;;8
66803350.00;0;0;0;0;12;12105000;2610509;"PASSIRA";11/2/2020 00:00:00;;8
66803351.00;0;0;0;0;12;12107000;2610707;"PAULISTA";11/2/2020 00:00:00;;8
66803352.00;0;0;0;0;12;12108000;2610806;"PEDRA";11/2/2020 00:00:00;;8
66803353.00;0;0;0;0;12;12110000;2611002;"PETROLÂNDIA";11/2/2020 00:00:00;;8
66803354.00;0;0;0;0;12;12111000;2611101;"PETROLINA";11/2/2020 00:00:00;;8
66803355.00;0;0;0;0;12;12113000;2611309;"POMBOS";11/2/2020 00:00:00;;8
66803356.00;0;0;0;0;12;12114000;2611408;"PRIMAVERA";11/2/2020 00:00:00;;8
66803357.00;0;0;0;0;12;12115500;2611533;"QUIXABA";11/2/2020 00:00:00;;8
66803358.00;0;0;0;0;12;12116000;2611606;"RECIFE";11/2/2020 00:00:00;;8
66803359.00;0;0;0;0;12;12118000;2611804;"RIBEIRÃO";11/2/2020 00:00:00;;8
66803360.00;0;0;0;0;12;12119000;2611903;"RIO FORMOSO";11/2/2020 00:00:00;;8
66803361.00;0;0;0;0;12;12120000;2612000;"SAIRÉ";11/2/2020 00:00:00;;8
66803362.00;0;0;0;0;12;12122000;2612208;"SALGUEIRO";11/2/2020 00:00:00;;8
66803363.00;0;0;0;0;12;12123000;2612307;"SALOÁ";11/2/2020 00:00:00;;8
66803364.00;0;0;0;0;12;12124400;2612455;"SANTA CRUZ";11/2/2020 00:00:00;;8
66803365.00;0;0;0;0;12;12124700;2612471;"SANTA CRUZ DA BAIXA VERDE";11/2/2020 00:00:00;;8
66803366.00;0;0;0;0;12;12125000;2612505;"SANTA CRUZ DO CAPIBARIBE";11/2/2020 00:00:00;;8
66803367.00;0;0;0;0;12;12127000;2612703;"SANTA MARIA DO CAMBUCA";11/2/2020 00:00:00;;8
66803368.00;0;0;0;0;12;12128000;2612802;"SANTA TEREZINHA";11/2/2020 00:00:00;;8
66803369.00;0;0;0;0;12;12129000;2612901;"SÃO BENEDITO DO SUL";11/2/2020 00:00:00;;8
66803370.00;0;0;0;0;12;12131000;2613107;"SÃO CAETANO";11/2/2020 00:00:00;;8
66803371.00;0;0;0;0;12;12132000;2613206;"SÃO JOÃO";11/2/2020 00:00:00;;8
66803372.00;0;0;0;0;12;12134000;2613404;"SÃO JOSÉ DA COROA GRANDE";11/2/2020 00:00:00;;8
66803373.00;0;0;0;0;12;12135000;2613503;"SÃO JOSÉ DO BELMONTE";11/2/2020 00:00:00;;8
66803374.00;0;0;0;0;12;12136000;2613602;"SÃO JOSÉ DO EGITO";11/2/2020 00:00:00;;8
66803375.00;0;0;0;0;12;12138000;2613800;"SÃO VICENTE FERRER";11/2/2020 00:00:00;;8
66803376.00;0;0;0;0;12;12139000;2613909;"SERRA TALHADA";11/2/2020 00:00:00;;8
66803377.00;0;0;0;0;12;12140000;2614006;"SERRITA";11/2/2020 00:00:00;;8
66803378.00;0;0;0;0;12;12142000;2614204;"SIRINHAEM";11/2/2020 00:00:00;;8
66803379.00;0;0;0;0;12;12145000;2614501;"SURUBIM";11/2/2020 00:00:00;;8
66803380.00;0;0;0;0;12;12146000;2614600;"TABIRA";11/2/2020 00:00:00;;8
66803381.00;0;0;0;0;12;12147000;2614709;"TACAIMBÓ";11/2/2020 00:00:00;;8
66803382.00;0;0;0;0;12;12150000;2615003;"TAQUARITINGA DO NORTE";11/2/2020 00:00:00;;8
66803383.00;0;0;0;0;12;12151000;2615102;"TEREZINHA";11/2/2020 00:00:00;;8
66803384.00;0;0;0;0;12;12153000;2615300;"TIMBAÚBA";11/2/2020 00:00:00;;8
66803385.00;0;0;0;0;12;12154000;2615409;"TORITAMA";11/2/2020 00:00:00;;8
66803386.00;0;0;0;0;12;12156000;2615607;"TRINDADE";11/2/2020 00:00:00;;8
66803387.00;0;0;0;0;12;12157000;2615706;"TRIUNFO";11/2/2020 00:00:00;;8
66803388.00;0;0;0;0;12;12159000;2615904;"TUPARETAMA";11/2/2020 00:00:00;;8
66803389.00;0;0;0;0;12;12160000;2616001;"VENTUROSA";11/2/2020 00:00:00;;8
66803390.00;0;0;0;0;12;12161000;2616100;"VERDEJANTE";11/2/2020 00:00:00;;8
66803391.00;0;0;0;0;12;12163000;2616308;"VICÊNCIA";11/2/2020 00:00:00;;8
66803392.00;0;0;0;0;12;12164000;2616407;"VITÓRIA DE SANTO ANTÃO";11/2/2020 00:00:00;;8
66803393.00;0;0;0;0;13;13001000;2700102;"ÁGUA BRANCA";11/2/2020 00:00:00;;8
66803394.00;0;0;0;0;13;13002000;2700201;"ANADIA";11/2/2020 00:00:00;;8
66803395.00;0;0;0;0;13;13004000;2700409;"ATALAIA";11/2/2020 00:00:00;;8
66803396.00;0;0;0;0;13;13005000;2700508;"BARRA DE SANTO ANTÔNIO";11/2/2020 00:00:00;;8
66803397.00;0;0;0;0;13;13007000;2700706;"BATALHA";11/2/2020 00:00:00;;8
66803398.00;0;0;0;0;13;13008000;2700805;"BELÉM";11/2/2020 00:00:00;;8
66803399.00;0;0;0;0;13;13009000;2700904;"BELO MONTE";11/2/2020 00:00:00;;8
66803400.00;0;0;0;0;13;13011000;2701100;"BRANQUINHA";11/2/2020 00:00:00;;8
66803401.00;0;0;0;0;13;13012000;2701209;"CACIMBINHAS";11/2/2020 00:00:00;;8
66803402.00;0;0;0;0;13;13014000;2701407;"CAMPO ALEGRE";11/2/2020 00:00:00;;8
66803403.00;0;0;0;0;13;13015000;2701506;"CAMPO GRANDE";11/2/2020 00:00:00;;8
66803404.00;0;0;0;0;13;13017000;2701704;"CAPELA";11/2/2020 00:00:00;;8
66803405.00;0;0;0;0;13;13018000;2701803;"CARNEIROS";11/2/2020 00:00:00;;8
66803406.00;0;0;0;0;13;13020000;2702009;"COITE DO NOIA";11/2/2020 00:00:00;;8
66803407.00;0;0;0;0;13;13021000;2702108;"COLÔNIA LEOPOLDINA";11/2/2020 00:00:00;;8
66803408.00;0;0;0;0;13;13022000;2702207;"COQUEIRO SECO";11/2/2020 00:00:00;;8
66803409.00;0;0;0;0;13;13023400;2702355;"CRAÍBAS";11/2/2020 00:00:00;;8
66803410.00;0;0;0;0;13;13024000;2702405;"DELMIRO GOUVÉIA";11/2/2020 00:00:00;;8
66803411.00;0;0;0;0;13;13025500;2702553;"ESTRELA DE ALAGOAS";11/2/2020 00:00:00;;8
66803412.00;0;0;0;0;13;13026000;2702603;"FEIRA GRANDE";11/2/2020 00:00:00;;8
66803413.00;0;0;0;0;13;13028000;2702801;"FLEXEIRAS";11/2/2020 00:00:00;;8
66803414.00;0;0;0;0;13;13029000;2702900;"GIRAU DO PONCIANO";11/2/2020 00:00:00;;8
66803415.00;0;0;0;0;13;13030000;2703007;"IBATEGUARA";11/2/2020 00:00:00;;8
66803416.00;0;0;0;0;13;13032000;2703205;"IGREJA NOVA";11/2/2020 00:00:00;;8
66803417.00;0;0;0;0;13;13033000;2703304;"INHAPI";11/2/2020 00:00:00;;8
66803418.00;0;0;0;0;13;13035000;2703502;"JACUÍPE";11/2/2020 00:00:00;;8
66803419.00;0;0;0;0;13;13036000;2703601;"JAPARATINGA";11/2/2020 00:00:00;;8
66803420.00;0;0;0;0;13;13038000;2703809;"JOAQUIM GOMES";11/2/2020 00:00:00;;8
66803421.00;0;0;0;0;13;13039000;2703908;"JUNDIÁ";11/2/2020 00:00:00;;8
66803422.00;0;0;0;0;13;13040000;2704005;"JUNQUEIRO";11/2/2020 00:00:00;;8
66803423.00;0;0;0;0;13;13041000;2704104;"LAGOA DA CANOA";11/2/2020 00:00:00;;8
66803424.00;0;0;0;0;13;13042000;2704203;"LIMOEIRO DE ANADIA";11/2/2020 00:00:00;;8
66803425.00;0;0;0;0;13;13043000;2704302;"MACEIÓ";11/2/2020 00:00:00;;8
66803426.00;0;0;0;0;13;13044000;2704401;"MAJOR ISIDORO";11/2/2020 00:00:00;;8
66803427.00;0;0;0;0;13;13045000;2704500;"MARAGOGI";11/2/2020 00:00:00;;8
66803428.00;0;0;0;0;13;13046000;2704609;"MARAVILHA";11/2/2020 00:00:00;;8
66803429.00;0;0;0;0;13;13047000;2704708;"MARECHAL DEODORO";11/2/2020 00:00:00;;8
66803430.00;0;0;0;0;13;13048000;2704807;"MARIBONDO";11/2/2020 00:00:00;;8
66803431.00;0;0;0;0;13;13049000;2704906;"MAR VERMELHO";11/2/2020 00:00:00;;8
66803432.00;0;0;0;0;13;13050000;2705002;"MATA GRANDE";11/2/2020 00:00:00;;8
66803433.00;0;0;0;0;13;13051000;2705101;"MATRIZ DE CAMARAGIBE";11/2/2020 00:00:00;;8
66803434.00;0;0;0;0;13;13052000;2705200;"MESSIAS";11/2/2020 00:00:00;;8
66803435.00;0;0;0;0;13;13053000;2705309;"MINADOR DO NEGRÃO";11/2/2020 00:00:00;;8
66803436.00;0;0;0;0;13;13054000;2705408;"MONTEIRÓPOLIS";11/2/2020 00:00:00;;8
66803437.00;0;0;0;0;13;13055000;2705507;"MURICI";11/2/2020 00:00:00;;8
66803438.00;0;0;0;0;13;13056000;2705606;"NOVO LINO";11/2/2020 00:00:00;;8
66803439.00;0;0;0;0;13;13057000;2705705;"OLHO D'ÁGUA DAS FLORES";11/2/2020 00:00:00;;8
66803440.00;0;0;0;0;13;13058000;2705804;"OLHO D'ÁGUA DO CASADO";11/2/2020 00:00:00;;8
66803441.00;0;0;0;0;13;13059000;2705903;"OLHO D'ÁGUA GRANDE";11/2/2020 00:00:00;;8
66803442.00;0;0;0;0;13;13060000;2706000;"OLIVENÇA";11/2/2020 00:00:00;;8
66803443.00;0;0;0;0;13;13061000;2706109;"OURO BRANCO";11/2/2020 00:00:00;;8
66803444.00;0;0;0;0;13;13063000;2706307;"PALMEIRA DOS ÍNDIOS";11/2/2020 00:00:00;;8
66803445.00;0;0;0;0;13;13064000;2706406;"PÃO DE AÇÚCAR";11/2/2020 00:00:00;;8
66803446.00;0;0;0;0;13;13064400;2706422;"PARICONHA";11/2/2020 00:00:00;;8
66803447.00;0;0;0;0;13;13065000;2706505;"PASSO DE CAMARAGIBE";11/2/2020 00:00:00;;8
66803448.00;0;0;0;0;13;13066000;2706604;"PAULO JACINTO";11/2/2020 00:00:00;;8
66803449.00;0;0;0;0;13;13068000;2706802;"PIAÇABUÇÚ";11/2/2020 00:00:00;;8
66803450.00;0;0;0;0;13;13069000;2706901;"PILAR";11/2/2020 00:00:00;;8
66803451.00;0;0;0;0;13;13071000;2707107;"PIRANHAS";11/2/2020 00:00:00;;8
66803452.00;0;0;0;0;13;13072000;2707206;"POÇO DAS TRINCHEIRAS";11/2/2020 00:00:00;;8
66803453.00;0;0;0;0;13;13074000;2707404;"PORTO DE PEDRAS";11/2/2020 00:00:00;;8
66803454.00;0;0;0;0;13;13075000;2707503;"PORTO REAL DO COLÉGIO";11/2/2020 00:00:00;;8
66803455.00;0;0;0;0;13;13076000;2707602;"QUEBRANGULO";11/2/2020 00:00:00;;8
66803456.00;0;0;0;0;13;13078000;2707800;"ROTEIRO";11/2/2020 00:00:00;;8
66803457.00;0;0;0;0;13;13079000;2707909;"SANTA LUZIA DO NORTE";11/2/2020 00:00:00;;8
66803458.00;0;0;0;0;13;13081000;2708105;"SANTANA DO MUNDAÚ";11/2/2020 00:00:00;;8
66803459.00;0;0;0;0;13;13082000;2708204;"SÃO BRÁS";11/2/2020 00:00:00;;8
66803460.00;0;0;0;0;13;13083000;2708303;"SÃO JOSÉ DA LAJE";11/2/2020 00:00:00;;8
66803461.00;0;0;0;0;13;13085000;2708501;"SÃO LUÍS DO QUITUNDE";11/2/2020 00:00:00;;8
66803462.00;0;0;0;0;13;13086000;2708600;"SÃO MIGUEL DOS CAMPOS";11/2/2020 00:00:00;;8
66803463.00;0;0;0;0;13;13088000;2708808;"SÃO SEBASTIÃO";11/2/2020 00:00:00;;8
66803464.00;0;0;0;0;13;13089000;2708907;"SATUBA";11/2/2020 00:00:00;;8
66803465.00;0;0;0;0;13;13089400;2708956;"SENADOR RUI PALMEIRA";11/2/2020 00:00:00;;8
66803466.00;0;0;0;0;13;13090000;2709004;"TANQUE D'ARCA";11/2/2020 00:00:00;;8
66803467.00;0;0;0;0;13;13091400;2709152;"TEOTÔNIO VILELA";11/2/2020 00:00:00;;8
66803468.00;0;0;0;0;13;13092000;2709202;"TRAIPU";11/2/2020 00:00:00;;8
66803469.00;0;0;0;0;13;13094000;2709400;"VIÇOSA";11/2/2020 00:00:00;;8
66803470.00;0;0;0;0;15;15001000;2800100;"AMPARO DE SÃO FRANCISCO";11/2/2020 00:00:00;;8
66803471.00;0;0;0;0;15;15002000;2800209;"AQUIDABÃ";11/2/2020 00:00:00;;8
66803472.00;0;0;0;0;15;15004000;2800407;"ARAUÁ";11/2/2020 00:00:00;;8
66803473.00;0;0;0;0;15;15005000;2800506;"AREIA BRANCA";11/2/2020 00:00:00;;8
66803474.00;0;0;0;0;15;15006500;2800670;"BOQUIM";11/2/2020 00:00:00;;8
66803475.00;0;0;0;0;15;15007000;2800704;"BREJO GRANDE";11/2/2020 00:00:00;;8
66803476.00;0;0;0;0;15;15009000;2804904;"PACATUBA";11/2/2020 00:00:00;;8
66803477.00;0;0;0;0;15;15011000;2801108;"CANHOBA";11/2/2020 00:00:00;;8
66803478.00;0;0;0;0;15;15012000;2801207;"CANINDÉ DE SÃO FRANCISCO";11/2/2020 00:00:00;;8
66803479.00;0;0;0;0;15;15014000;2801405;"CARIRA";11/2/2020 00:00:00;;8
66803480.00;0;0;0;0;15;15015000;2801504;"CARMÓPOLIS";11/2/2020 00:00:00;;8
66803481.00;0;0;0;0;15;15017000;2801702;"CRISTINÁPOLIS";11/2/2020 00:00:00;;8
66803482.00;0;0;0;0;15;15018000;2801900;"CUMBE";11/2/2020 00:00:00;;8
66803483.00;0;0;0;0;15;15019000;2802007;"DIVINA PASTORA";11/2/2020 00:00:00;;8
66803484.00;0;0;0;0;15;15021000;2802205;"FEIRA NOVA";11/2/2020 00:00:00;;8
66803485.00;0;0;0;0;15;15022000;2802304;"FREI PAULO";11/2/2020 00:00:00;;8
66803486.00;0;0;0;0;15;15024000;2802502;"GENERAL MAYNARD";11/2/2020 00:00:00;;8
66803487.00;0;0;0;0;15;15025000;2802601;"GRACHO CARDOSO";11/2/2020 00:00:00;;8
66803488.00;0;0;0;0;15;15027000;2802809;"INDIAROBA";11/2/2020 00:00:00;;8
66803489.00;0;0;0;0;15;15028000;2802908;"ITABAIANA";11/2/2020 00:00:00;;8
66803490.00;0;0;0;0;15;15029000;2803005;"ITABAIANINHA";11/2/2020 00:00:00;;8
66803491.00;0;0;0;0;15;15031000;2803203;"ITAPORANGA D'AJUDA";11/2/2020 00:00:00;;8
66803492.00;0;0;0;0;15;15032000;2803302;"JAPARATUBA";11/2/2020 00:00:00;;8
66803493.00;0;0;0;0;15;15034000;2803500;"LAGARTO";11/2/2020 00:00:00;;8
66803494.00;0;0;0;0;15;15035000;2803609;"LARANJEIRAS";11/2/2020 00:00:00;;8
66803495.00;0;0;0;0;15;15037000;2803807;"MALHADA DOS BOIS";11/2/2020 00:00:00;;8
66803496.00;0;0;0;0;15;15038000;2803906;"MALHADOR";11/2/2020 00:00:00;;8
66803497.00;0;0;0;0;15;15040000;2804102;"MOITA BONITA";11/2/2020 00:00:00;;8
66803498.00;0;0;0;0;15;15041000;2804201;"MONTE ALEGRE DE SERGIPE";11/2/2020 00:00:00;;8
66803499.00;0;0;0;0;15;15043000;2804409;"NEÓPOLIS";11/2/2020 00:00:00;;8
66803500.00;0;0;0;0;15;15044000;2804458;"NOSSA SENHORA APARECIDA";11/2/2020 00:00:00;;8
66803501.00;0;0;0;0;15;15045000;2804508;"NOSSA SENHORA DA GLÓRIA";11/2/2020 00:00:00;;8
66803502.00;0;0;0;0;15;15047000;2804706;"NOSSA SENHORA DE LOURDES";11/2/2020 00:00:00;;8
66803503.00;0;0;0;0;15;15048000;2804805;"NOSSA SENHORA DO SOCORRO";11/2/2020 00:00:00;;8
66803504.00;0;0;0;0;15;15050000;2805000;"PEDRA MOLE";11/2/2020 00:00:00;;8
66803505.00;0;0;0;0;15;15052000;2805208;"PINHÃO";11/2/2020 00:00:00;;8
66803506.00;0;0;0;0;15;15053000;2805307;"PIRAMBU";11/2/2020 00:00:00;;8
66803507.00;0;0;0;0;15;15055000;2805505;"POÇO VERDE";11/2/2020 00:00:00;;8
66803508.00;0;0;0;0;15;15056000;2805604;"PORTO DA FOLHA";11/2/2020 00:00:00;;8
66803509.00;0;0;0;0;15;15058000;2805802;"RIACHÃO DO DANTAS";11/2/2020 00:00:00;;8
66803510.00;0;0;0;0;15;15059000;2805901;"RIACHUELO";11/2/2020 00:00:00;;8
66803511.00;0;0;0;0;15;15061000;2806107;"ROSÁRIO DO CATETE";11/2/2020 00:00:00;;8
66803512.00;0;0;0;0;15;15062000;2806206;"SALGADO";11/2/2020 00:00:00;;8
66803513.00;0;0;0;0;15;15063000;2806305;"SANTA LUZIA DO ITANHY";11/2/2020 00:00:00;;8
66803514.00;0;0;0;0;15;15064000;2806503;"SANTA ROSA DE LIMA";11/2/2020 00:00:00;;8
66803515.00;0;0;0;0;15;15066000;2806602;"SANTO AMARO DAS BROTAS";11/2/2020 00:00:00;;8
66803516.00;0;0;0;0;15;15067000;2806701;"SÃO CRISTOVÃO";11/2/2020 00:00:00;;8
66803517.00;0;0;0;0;15;15069000;2806909;"SÃO FRANCISCO";11/2/2020 00:00:00;;8
66803518.00;0;0;0;0;15;15070000;2807006;"SÃO MIGUEL DO ALEIXO";11/2/2020 00:00:00;;8
66803519.00;0;0;0;0;15;15071000;2807105;"SIMÃO DIAS";11/2/2020 00:00:00;;8
66803520.00;0;0;0;0;15;15073000;2807303;"TELHA";11/2/2020 00:00:00;;8
66803521.00;0;0;0;0;15;15074000;2807402;"TOBIAS BARRETO";11/2/2020 00:00:00;;8
66803522.00;0;0;0;0;15;15076000;2807600;"UMBAUBA";11/2/2020 00:00:00;;8
66803523.00;0;0;0;0;16;16001000;2900108;"ABAÍRA";11/2/2020 00:00:00;;8
66803524.00;0;0;0;0;16;16003000;2900306;"ACAJUTIBA";11/2/2020 00:00:00;;8
66803525.00;0;0;0;0;16;16003200;2900355;"ADUSTINA";11/2/2020 00:00:00;;8
66803526.00;0;0;0;0;16;16006000;2900603;"AIQUARA";11/2/2020 00:00:00;;8
66803527.00;0;0;0;0;16;16007000;2900702;"ALAGOINHAS";11/2/2020 00:00:00;;8
66803528.00;0;0;0;0;16;16009000;2900900;"ALMADINA";11/2/2020 00:00:00;;8
66803529.00;0;0;0;0;16;16010000;2901007;"AMARGOSA";11/2/2020 00:00:00;;8
66803530.00;0;0;0;0;16;16011000;2901106;"AMÉLIA RODRIGUES";11/2/2020 00:00:00;;8
66803531.00;0;0;0;0;16;16012000;2901205;"ANAGÉ";11/2/2020 00:00:00;;8
66803532.00;0;0;0;0;16;16013000;2901304;"ANDARAÍ";11/2/2020 00:00:00;;8
66803533.00;0;0;0;0;16;16014000;2901403;"ANGICAL";11/2/2020 00:00:00;;8
66803534.00;0;0;0;0;16;16015000;2901502;"ANGUERA";11/2/2020 00:00:00;;8
66803535.00;0;0;0;0;16;16016000;2901601;"ANTAS";11/2/2020 00:00:00;;8
66803536.00;0;0;0;0;16;16017000;2901700;"ANTÔNIO CARDOSO";11/2/2020 00:00:00;;8
66803537.00;0;0;0;0;16;16018000;2901809;"ANTÔNIO GONÇALVES";11/2/2020 00:00:00;;8
66803538.00;0;0;0;0;16;16019000;2901908;"APORÁ";11/2/2020 00:00:00;;8
66803539.00;0;0;0;0;16;16019200;2901957;"APUAREMA";11/2/2020 00:00:00;;8
66803540.00;0;0;0;0;16;16019400;2902054;"ARAÇAS";11/2/2020 00:00:00;;8
66803541.00;0;0;0;0;16;16020000;2902005;"ARACATÚ";11/2/2020 00:00:00;;8
66803542.00;0;0;0;0;16;16021000;2902104;"ARACI";11/2/2020 00:00:00;;8
66803543.00;0;0;0;0;16;16022000;2902203;"ARAMARI";11/2/2020 00:00:00;;8
66803544.00;0;0;0;0;16;16022400;2902252;"ARATACA";11/2/2020 00:00:00;;8
66803545.00;0;0;0;0;16;16023000;2902302;"ARATUIPE";11/2/2020 00:00:00;;8
66803546.00;0;0;0;0;16;16024000;2902401;"AURELINO LEAL";11/2/2020 00:00:00;;8
66803547.00;0;0;0;0;16;16025000;2902500;"BAIANÓPOLIS";11/2/2020 00:00:00;;8
66803548.00;0;0;0;0;16;16026000;2902609;"BAIXA GRANDE";11/2/2020 00:00:00;;8
66803549.00;0;0;0;0;16;16026200;2902658;"BANZAÊ";11/2/2020 00:00:00;;8
66803550.00;0;0;0;0;16;16027000;2902708;"BARRA";11/2/2020 00:00:00;;8
66803551.00;0;0;0;0;16;16028000;2902807;"BARRA DA ESTIVA";11/2/2020 00:00:00;;8
66803552.00;0;0;0;0;16;16029000;2902906;"BARRA DO CHOCA";11/2/2020 00:00:00;;8
66803553.00;0;0;0;0;16;16030000;2903003;"BARRA DO MENDES";11/2/2020 00:00:00;;8
66803554.00;0;0;0;0;16;16031000;2903102;"BARRA DO ROCHA";11/2/2020 00:00:00;;8
66803555.00;0;0;0;0;16;16032000;2903201;"BARREIRAS";11/2/2020 00:00:00;;8
66803556.00;0;0;0;0;16;16032200;2903235;"BARRO ALTO";11/2/2020 00:00:00;;8
66803557.00;0;0;0;0;16;16032400;2903276;"BARROCAS";11/2/2020 00:00:00;;8
66803558.00;0;0;0;0;16;16032700;2903300;"BARRO PRETO (LOMANTO JR)";11/2/2020 00:00:00;;8
66803559.00;0;0;0;0;16;16034000;2903508;"BELO CAMPO";11/2/2020 00:00:00;;8
66803560.00;0;0;0;0;16;16035000;2903607;"BIRITINGA";11/2/2020 00:00:00;;8
66803561.00;0;0;0;0;16;16036000;2903706;"BOA NOVA";11/2/2020 00:00:00;;8
66803562.00;0;0;0;0;16;16038000;2903904;"BOM JESUS DA LAPA";11/2/2020 00:00:00;;8
66803563.00;0;0;0;0;16;16038200;2903953;"BOM JESUS DA SERRA";11/2/2020 00:00:00;;8
66803564.00;0;0;0;0;16;16039200;2904050;"BONITO";11/2/2020 00:00:00;;8
66803565.00;0;0;0;0;16;16040000;2904100;"BOQUIRA";11/2/2020 00:00:00;;8
66803566.00;0;0;0;0;16;16041000;2904209;"BOTUPORÃ";11/2/2020 00:00:00;;8
66803567.00;0;0;0;0;16;16043000;2904407;"BREJOLÂNDIA";11/2/2020 00:00:00;;8
66803568.00;0;0;0;0;16;16044000;2904506;"BROTAS DE MACAÚBAS";11/2/2020 00:00:00;;8
66803569.00;0;0;0;0;16;16046000;2904704;"BUERAREMA";11/2/2020 00:00:00;;8
66803570.00;0;0;0;0;16;16046400;2904753;"BURITIRAMA";11/2/2020 00:00:00;;8
66803571.00;0;0;0;0;16;16047200;2904852;"CABACEIRAS DO PARAGUAÇU";11/2/2020 00:00:00;;8
66803572.00;0;0;0;0;16;16048000;2904902;"CACHOEIRA";11/2/2020 00:00:00;;8
66803573.00;0;0;0;0;16;16050000;2905107;"CAÉM";11/2/2020 00:00:00;;8
66803574.00;0;0;0;0;16;16050600;2905156;"CAETANOS";11/2/2020 00:00:00;;8
66803575.00;0;0;0;0;16;16052000;2905305;"CAFARNAUM";11/2/2020 00:00:00;;8
66803576.00;0;0;0;0;16;16053000;2905404;"CAIRU";11/2/2020 00:00:00;;8
